,record_num,id,latitude,longitude,occupancy_status,current_status,bikes_allowed,headsign,bearing,current_stop_sequence,updated_at
713,714,y3272,42.34151068,-71.08307432,FULL,STOPPED_AT,1,Nubian,132.0,15,2024-07-25 12:12:18-04:00
714,715,y3264,42.34944,-71.08883,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,135.0,12,2024-07-25 12:12:07-04:00
715,716,y3263,42.33380423,-71.07349007,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,309.0,6,2024-07-25 12:12:19-04:00
716,717,y3237,42.33263199,-71.08077619,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,133.0,3,2024-07-25 12:12:22-04:00
717,718,y3204,42.33256745,-71.07472503,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,47.0,6,2024-07-25 12:12:21-04:00
718,719,y3202,42.36779106,-71.10786782,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,309.0,20,2024-07-25 12:12:22-04:00
719,720,y1834,42.36722537,-71.10657435,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,310.0,19,2024-07-25 12:12:20-04:00
720,721,y3286,42.37285877,-71.11707038,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:12:25-04:00
721,722,y3272,42.34154274,-71.0830777,FULL,STOPPED_AT,1,Nubian,227.0,15,2024-07-25 12:12:31-04:00
722,723,y3264,42.34941799,-71.08884719,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,12,2024-07-25 12:12:30-04:00
723,724,y3263,42.33384281,-71.07362801,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,221.0,6,2024-07-25 12:12:29-04:00
724,725,y3237,42.33219936,-71.07992324,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,122.0,4,2024-07-25 12:12:32-04:00
725,726,y3204,42.33325534,-71.07373906,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,49.0,6,2024-07-25 12:12:31-04:00
726,727,y3202,42.36820025,-71.10833851,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,270.0,20,2024-07-25 12:12:31-04:00
727,728,y1834,42.36778268,-71.10755727,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,309.0,20,2024-07-25 12:12:33-04:00
728,729,y3286,42.3729,-71.11693,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,315.0,1,2024-07-25 12:12:40-04:00
729,730,y3272,42.3417,-71.0835,FULL,STOPPED_AT,1,Nubian,135.0,15,2024-07-25 12:12:39-04:00
730,731,y3264,42.34910481,-71.08871363,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,157.0,12,2024-07-25 12:12:43-04:00
731,732,y3263,42.33379,-71.07355,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,45.0,6,2024-07-25 12:12:40-04:00
732,733,y3237,42.33215974,-71.07981669,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,33.0,4,2024-07-25 12:12:43-04:00
733,734,y3204,42.33371042,-71.07349032,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,8.0,6,2024-07-25 12:12:42-04:00
734,735,y3202,42.36819,-71.10835,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,20,2024-07-25 12:12:40-04:00
735,736,y1834,42.36790948,-71.10784992,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,266.0,20,2024-07-25 12:12:41-04:00
736,737,y3286,42.37290155,-71.11699614,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,348.0,1,2024-07-25 12:12:53-04:00
737,738,y3272,42.3417,-71.0835,FULL,STOPPED_AT,1,Nubian,135.0,15,2024-07-25 12:12:39-04:00
738,739,y3264,42.34910481,-71.08871363,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,157.0,12,2024-07-25 12:12:43-04:00
739,740,y3263,42.33379,-71.07355,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,45.0,6,2024-07-25 12:12:40-04:00
740,741,y3237,42.33214627,-71.07980588,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,4,2024-07-25 12:12:45-04:00
741,742,y3204,42.33389454,-71.07370799,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,311.0,6,2024-07-25 12:12:52-04:00
742,743,y3202,42.36820687,-71.10831654,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,20,2024-07-25 12:12:44-04:00
743,744,y1834,42.36799906,-71.10792972,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,20,2024-07-25 12:12:52-04:00
744,745,y3286,42.37291907,-71.11723683,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,283.0,1,2024-07-25 12:12:59-04:00
745,746,y3272,42.34170836,-71.08304472,FULL,STOPPED_AT,1,Nubian,0.0,15,2024-07-25 12:13:03-04:00
746,747,y3264,42.3487904,-71.08851012,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,171.0,12,2024-07-25 12:13:04-04:00
747,748,y3263,42.33379,-71.07355,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,45.0,6,2024-07-25 12:12:40-04:00
748,749,y3237,42.33182053,-71.07878065,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,117.0,4,2024-07-25 12:13:04-04:00
749,750,y3204,42.33397766,-71.07379264,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,6,2024-07-25 12:12:59-04:00
750,751,y3202,42.3685038,-71.10887297,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,311.0,20,2024-07-25 12:13:05-04:00
751,752,y1834,42.36796141,-71.10794442,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,20,2024-07-25 12:13:00-04:00
752,753,y3286,42.37288431,-71.11737868,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,239.0,1,2024-07-25 12:13:10-04:00
753,754,y3272,42.34170836,-71.08304472,FULL,STOPPED_AT,1,Nubian,0.0,15,2024-07-25 12:13:03-04:00
754,755,y3264,42.34878,-71.08844,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,180.0,12,2024-07-25 12:13:10-04:00
755,756,y3263,42.33379,-71.07355,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,45.0,6,2024-07-25 12:12:40-04:00
756,757,y3237,42.33143677,-71.07758799,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,106.0,5,2024-07-25 12:13:12-04:00
757,758,y3204,42.3343995,-71.07422271,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,319.0,6,2024-07-25 12:13:11-04:00
758,759,y3202,42.36900976,-71.11016382,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,296.0,20,2024-07-25 12:13:13-04:00
759,760,y1834,42.36823349,-71.10831337,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,316.0,20,2024-07-25 12:13:12-04:00
760,761,y3286,42.37281394,-71.11743445,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:13:19-04:00
761,762,y3272,42.34116587,-71.08219442,FULL,STOPPED_AT,1,Nubian,117.0,15,2024-07-25 12:13:22-04:00
762,763,y3264,42.34849025,-71.08837997,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,159.0,12,2024-07-25 12:13:21-04:00
763,764,y3263,42.33392112,-71.07370107,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,6,2024-07-25 12:13:24-04:00
764,765,y3237,42.33142444,-71.07731205,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 12:13:21-04:00
765,766,y3204,42.33472184,-71.07481811,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 12:13:22-04:00
766,767,y3202,42.36938685,-71.11133354,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,297.0,21,2024-07-25 12:13:22-04:00
767,768,y1834,42.3684002,-71.10845939,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,20,2024-07-25 12:13:22-04:00
768,769,y3286,42.37278553,-71.11763098,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,285.0,1,2024-07-25 12:13:33-04:00
769,770,y3272,42.34100539,-71.08215315,FULL,IN_TRANSIT_TO,1,Nubian,0.0,16,2024-07-25 12:13:33-04:00
770,771,y3264,42.34836258,-71.08834756,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,12,2024-07-25 12:13:32-04:00
771,772,y3263,42.33390974,-71.07369965,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,128.0,6,2024-07-25 12:13:30-04:00
772,773,y3237,42.331405,-71.07726832,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 12:13:32-04:00
773,774,y3204,42.33472184,-71.07481811,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 12:13:22-04:00
774,775,y3202,42.36975113,-71.11239181,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,254.0,21,2024-07-25 12:13:34-04:00
775,776,y1834,42.36838852,-71.1084829,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,20,2024-07-25 12:13:31-04:00
776,777,y3286,42.37315497,-71.11813171,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,290.0,1,2024-07-25 12:13:46-04:00
777,778,y3272,42.34100494,-71.08215811,FULL,IN_TRANSIT_TO,1,Nubian,0.0,16,2024-07-25 12:13:42-04:00
778,779,y3264,42.3483569,-71.08832921,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,12,2024-07-25 12:13:39-04:00
779,780,y3263,42.33439181,-71.0742309,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,322.0,6,2024-07-25 12:13:44-04:00
780,781,y3237,42.33140316,-71.07726522,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,5,2024-07-25 12:13:43-04:00
781,782,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:13:42-04:00
782,783,y3202,42.36976719,-71.11234493,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,309.0,22,2024-07-25 12:13:45-04:00
783,784,y1834,42.36838852,-71.1084829,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,20,2024-07-25 12:13:31-04:00
784,785,y3286,42.37314548,-71.11811557,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:13:48-04:00
785,786,y3272,42.34100494,-71.08215811,FULL,IN_TRANSIT_TO,1,Nubian,0.0,16,2024-07-25 12:13:42-04:00
786,787,y3264,42.3483569,-71.08832921,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,12,2024-07-25 12:13:39-04:00
787,788,y3263,42.33475108,-71.0747962,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,305.0,7,2024-07-25 12:13:53-04:00
788,789,y3237,42.33174531,-71.07623073,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,56.0,5,2024-07-25 12:13:56-04:00
789,790,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:13:42-04:00
790,791,y3202,42.36989176,-71.11246802,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,307.0,22,2024-07-25 12:13:52-04:00
791,792,y1834,42.36838852,-71.1084829,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,20,2024-07-25 12:13:31-04:00
792,793,y3286,42.37311812,-71.11811258,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:14:02-04:00
793,794,y3272,42.34099545,-71.08215604,FULL,IN_TRANSIT_TO,1,Nubian,0.0,16,2024-07-25 12:13:58-04:00
794,795,y3264,42.3483569,-71.08832921,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,12,2024-07-25 12:13:39-04:00
795,796,y3263,42.33494558,-71.07504607,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,20.0,7,2024-07-25 12:14:02-04:00
796,797,y3237,42.33223355,-71.07541554,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,58.0,5,2024-07-25 12:14:04-04:00
797,798,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:13:42-04:00
798,799,y3202,42.36991613,-71.11279589,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,22,2024-07-25 12:14:05-04:00
799,800,y1834,42.36826,-71.10851,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,20,2024-07-25 12:13:59-04:00
800,801,y3286,42.37311812,-71.11811258,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:14:02-04:00
801,802,y3272,42.34057266,-71.08156016,FULL,IN_TRANSIT_TO,1,Nubian,122.0,16,2024-07-25 12:14:13-04:00
802,803,y3264,42.34849,-71.08826,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,180.0,12,2024-07-25 12:14:10-04:00
803,804,y3263,42.33491585,-71.07511698,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 12:14:16-04:00
804,805,y3237,42.33266997,-71.07484339,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,47.0,6,2024-07-25 12:14:13-04:00
805,806,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:13:42-04:00
806,807,y3202,42.36988214,-71.1128148,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,22,2024-07-25 12:14:14-04:00
807,808,y1834,42.36826,-71.10851,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,20,2024-07-25 12:13:59-04:00
808,809,y3286,42.37311812,-71.11811258,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:14:02-04:00
809,810,y3272,42.3398693,-71.08075985,FULL,IN_TRANSIT_TO,1,Nubian,145.0,16,2024-07-25 12:14:23-04:00
810,811,y3264,42.34809186,-71.08825596,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,160.0,12,2024-07-25 12:14:26-04:00
811,812,y3263,42.33491585,-71.07511698,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 12:14:16-04:00
812,813,y3237,42.33338826,-71.07375986,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,42.0,6,2024-07-25 12:14:25-04:00
813,814,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:13:42-04:00
814,815,y3202,42.36988214,-71.1128148,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,22,2024-07-25 12:14:14-04:00
815,816,y1834,42.36855073,-71.10889137,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,319.0,20,2024-07-25 12:14:28-04:00
816,817,y3286,42.37319584,-71.11823389,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,306.0,1,2024-07-25 12:14:36-04:00
817,818,y3272,42.33917008,-71.08015338,FULL,STOPPED_AT,1,Nubian,135.0,16,2024-07-25 12:14:33-04:00
818,819,y3264,42.34786729,-71.08817483,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,147.0,12,2024-07-25 12:14:32-04:00
819,820,y3263,42.33491585,-71.07511698,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 12:14:16-04:00
820,821,y3237,42.33350249,-71.07363391,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:14:32-04:00
821,822,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:13:42-04:00
822,823,y3202,42.36988214,-71.1128148,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,22,2024-07-25 12:14:14-04:00
823,824,y1834,42.36899437,-71.11003618,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,299.0,20,2024-07-25 12:14:37-04:00
824,825,y3286,42.37323,-71.11813,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,270.0,1,2024-07-25 12:14:40-04:00
825,826,y3272,42.33913639,-71.0800918,FULL,STOPPED_AT,1,Nubian,4.0,16,2024-07-25 12:14:40-04:00
826,827,y3264,42.34773023,-71.08810991,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,12,2024-07-25 12:14:38-04:00
827,828,y3263,42.33487,-71.07495,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:14:40-04:00
828,829,y3237,42.3335002,-71.07362317,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:14:46-04:00
829,830,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:14:42-04:00
830,831,y3202,42.36995,-71.11279,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,270.0,22,2024-07-25 12:14:40-04:00
831,832,y1834,42.36939354,-71.11119945,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,291.0,21,2024-07-25 12:14:47-04:00
832,833,y3286,42.37320521,-71.11848738,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,263.0,1,2024-07-25 12:14:53-04:00
833,834,y3272,42.33920192,-71.07992104,FULL,STOPPED_AT,1,Nubian,0.0,16,2024-07-25 12:14:55-04:00
834,835,y3264,42.34764495,-71.08810004,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,12,2024-07-25 12:14:50-04:00
835,836,y3263,42.33487,-71.07495,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:14:40-04:00
836,837,y3237,42.3335002,-71.07362317,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:14:46-04:00
837,838,y3204,42.33482,-71.0748,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,7,2024-07-25 12:14:42-04:00
838,839,y3202,42.36995,-71.11279,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,270.0,22,2024-07-25 12:14:40-04:00
839,840,y1834,42.36952704,-71.11167591,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,271.0,22,2024-07-25 12:14:57-04:00
840,841,y3286,42.37321038,-71.11857133,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,262.0,1,2024-07-25 12:15:04-04:00
841,842,y3272,42.33881307,-71.07935668,FULL,STOPPED_AT,1,Nubian,141.0,16,2024-07-25 12:15:08-04:00
842,843,y3264,42.34757599,-71.08802001,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,149.0,12,2024-07-25 12:15:08-04:00
843,844,y3263,42.33507252,-71.07527643,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,312.0,7,2024-07-25 12:15:05-04:00
844,845,y3237,42.3335002,-71.07362317,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:14:46-04:00
845,846,y3204,42.33478684,-71.07491584,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,306.0,7,2024-07-25 12:15:06-04:00
846,847,y3202,42.36995,-71.11279,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,270.0,22,2024-07-25 12:14:40-04:00
847,848,y1834,42.36951,-71.11169,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,315.0,22,2024-07-25 12:15:02-04:00
848,849,y3286,42.37323415,-71.11862925,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,280.0,1,2024-07-25 12:15:11-04:00
849,850,y3272,42.3384162,-71.078894,FULL,IN_TRANSIT_TO,1,Nubian,135.0,17,2024-07-25 12:15:13-04:00
850,851,y3264,42.34750499,-71.08793448,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,127.0,12,2024-07-25 12:15:13-04:00
851,852,y3263,42.33555757,-71.07581579,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,309.0,7,2024-07-25 12:15:13-04:00
852,853,y3237,42.3335002,-71.07362317,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:14:46-04:00
853,854,y3204,42.33497888,-71.07515188,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,312.0,7,2024-07-25 12:15:11-04:00
854,855,y3202,42.36990614,-71.11279168,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,22,2024-07-25 12:15:12-04:00
855,856,y1834,42.36963371,-71.11184654,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,316.0,22,2024-07-25 12:15:13-04:00
856,857,y3286,42.37323615,-71.11876658,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,1,2024-07-25 12:15:28-04:00
857,858,y3272,42.33751699,-71.07844859,FULL,IN_TRANSIT_TO,1,Nubian,136.0,17,2024-07-25 12:15:28-04:00
858,859,y3264,42.34753828,-71.08799629,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,12,2024-07-25 12:15:25-04:00
859,860,y3263,42.33634448,-71.07667908,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,322.0,8,2024-07-25 12:15:27-04:00
860,861,y3237,42.3335002,-71.07362317,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:14:46-04:00
861,862,y3204,42.33598438,-71.07638053,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,314.0,7,2024-07-25 12:15:27-04:00
862,863,y3202,42.3705566,-71.11355998,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,338.0,22,2024-07-25 12:15:29-04:00
863,864,y1834,42.369703,-71.11198774,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,308.0,22,2024-07-25 12:15:20-04:00
864,865,y3286,42.37303273,-71.11889971,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,212.0,1,2024-07-25 12:15:37-04:00
865,866,y3272,42.33750121,-71.0783746,FULL,IN_TRANSIT_TO,1,Nubian,169.0,17,2024-07-25 12:15:37-04:00
866,867,y3264,42.34753828,-71.08799629,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,0.0,12,2024-07-25 12:15:25-04:00
867,868,y3263,42.33645198,-71.07675952,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,8,2024-07-25 12:15:34-04:00
868,869,y3237,42.33351466,-71.0736105,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,6,2024-07-25 12:15:39-04:00
869,870,y3204,42.33623924,-71.07657012,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,322.0,8,2024-07-25 12:15:37-04:00
870,871,y3202,42.37098369,-71.11407554,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,314.0,23,2024-07-25 12:15:36-04:00
871,872,y1834,42.36978535,-71.11224789,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,306.0,22,2024-07-25 12:15:29-04:00
872,873,y3286,42.37291,-71.11892,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,270.0,2,2024-07-25 12:15:49-04:00
873,874,y3272,42.33749,-71.07835,FULL,IN_TRANSIT_TO,1,Nubian,135.0,17,2024-07-25 12:15:42-04:00
874,875,y3264,42.34739846,-71.08795819,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Nubian,168.0,12,2024-07-25 12:15:45-04:00
875,876,y3263,42.33647674,-71.07675733,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,8,2024-07-25 12:15:44-04:00
876,877,y3237,42.33363244,-71.07371025,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,325.0,6,2024-07-25 12:15:48-04:00
877,878,y3204,42.33626739,-71.07656548,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,8,2024-07-25 12:15:46-04:00
878,879,y3202,42.37171312,-71.11498851,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,319.0,23,2024-07-25 12:15:49-04:00
879,880,y1834,42.37001431,-71.11290292,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,190.0,22,2024-07-25 12:15:50-04:00
880,881,y3286,42.37285372,-71.11896459,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,185.0,2,2024-07-25 12:15:57-04:00
881,882,y3272,42.33754687,-71.07834784,FULL,IN_TRANSIT_TO,1,Nubian,0.0,17,2024-07-25 12:15:55-04:00
882,883,y3264,42.34686917,-71.08755009,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,188.0,13,2024-07-25 12:15:58-04:00
883,884,y3263,42.33647674,-71.07675733,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,8,2024-07-25 12:15:44-04:00
884,885,y3237,42.33382543,-71.07392313,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,315.0,6,2024-07-25 12:15:52-04:00
885,886,y3204,42.33626739,-71.07656548,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,8,2024-07-25 12:15:46-04:00
886,887,y3202,42.37215291,-71.11555585,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,318.0,23,2024-07-25 12:15:57-04:00
887,888,y1834,42.36999748,-71.11292393,MANY_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,22,2024-07-25 12:15:55-04:00
888,889,y3286,42.37262488,-71.11898195,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,196.0,2,2024-07-25 12:16:06-04:00
889,890,y3272,42.33754687,-71.07834784,FULL,IN_TRANSIT_TO,1,Nubian,0.0,17,2024-07-25 12:15:55-04:00
890,891,y3264,42.34680353,-71.08753356,FEW_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Nubian,0.0,13,2024-07-25 12:16:05-04:00
891,892,y3263,42.33647674,-71.07675733,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,8,2024-07-25 12:15:44-04:00
892,893,y3237,42.33461581,-71.07479017,FEW_SEATS_AVAILABLE,STOPPED_AT,1,Harvard,0.0,7,2024-07-25 12:16:07-04:00
893,894,y3204,42.33626739,-71.07656548,MANY_SEATS_AVAILABLE,IN_TRANSIT_TO,1,Harvard,0.0,8,2024-07-25 12:15:46-04:00
